time_s,serving_AP,SNR_AP0_dB,SNR_AP1_dB,SNR_AP2_dB,SNR_AP3_dB,SNR_AP4_dB,SNR_AP5_dB
109.700000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
109.800000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
109.900000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
110.000000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
110.100000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
110.200000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
110.300000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
110.400000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
110.500000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
110.600000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
110.700000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
110.800000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
110.900000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
111.000000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
111.100000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
111.200000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
111.300000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
111.400000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
111.500000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
111.600000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
111.700000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
111.800000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
111.900000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112.000000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112.100000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112.200000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112.300000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112.400000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112.500000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112.600000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112.700000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112.800000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112.900000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113.000000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113.100000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113.200000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113.300000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113.400000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113.500000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113.600000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113.700000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113.800000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113.900000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114.000000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114.100000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114.200000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114.300000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114.400000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114.500000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114.600000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114.700000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114.800000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114.900000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115.000000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115.100000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115.200000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115.300000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115.400000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115.500000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115.600000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115.700000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115.800000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115.900000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116.000000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116.100000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116.200000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116.300000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116.400000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116.500000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116.600000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116.700000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116.800000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116.900000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117.000000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117.100000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117.200000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117.300000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117.400000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117.500000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117.600000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117.700000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117.800000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117.900000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
118.000000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
118.100000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
118.200000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
118.300000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
118.400000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
118.500000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
118.600000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
118.700000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
118.800000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
118.900000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
119.000000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
119.100000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
119.200000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
119.300000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
119.400000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
119.500000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
119.600000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
119.700000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
119.800000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
119.900000,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
